Case Number,Status,Source,Incident Date,Incident Time,Incident Location,Incident City,Incident State,Incident Zip,Incident County,Lure Animal,Lure Candy,Lure Money,Lure Ride,Lure Other,Lure Other Detail,How Got Away,How Got Away Detail,Child ID 1,Child ID 2,Child ID 3,Child ID 4,Child ID 5,Child ID 6,Child Race 1,Child Race 2,Child Race 3,Child Race 4,Child Race 5,Child Race 6,Child Gender 1,Child Gender 2,Child Gender 3,Child Gender 4,Child Gender 5,Child Gender 6,Child Approximate Age 1,Child Approximate Age 2,Child Approximate Age 3,Child Approximate Age 4,Child Approximate Age 5,Child Approximate Age 6,Offender Gender 1,Offender Gender 2,Offender Gender 3,Offender Perceived Age 1,Offender Perceived Age 2,Offender Perceived Age 3,Offender Race 1,Offender Race 2,Offender Race 3,Vehicle Type,Vehicle Color
1280066,Closed,Internet,10/25/16,6:22 AM,Blue Hill Ave & Brookford St,Boston,MA,02119,Suffolk,0,0,0,0,-1,None,Adult/Child Intervened,Fought/Broke free; Screamed,578865,,,,,,Unknown,,,,,,Female,,,,,,Unknown,,,,,,Male,,,Unknown,,,Black,,,,
1280068,Closed,Internet,10/24/16,7:00 AM,Clinton Ave & Brawley Ave,Fresno,CA,93722,Fresno,0,0,0,0,-1,None,Other,The subject drove away in his vehicle.,578868,,,,,,Unknown,,,,,,Female,,,,,,13,,,,,,Male,,,,,,Hispanic,,,,
1280079,Closed,Internet,10/22/16,6:00 PM,200 High St,Mt. Pleasant Township,PA,15666,Westmoreland,0,0,0,-1,0,,Ran Away,,578884,,,,,,Unknown,,,,,,Female,,,,,,12,,,,,,Male,,,40-50,,,White,,,,Red
1280083,Closed,Internet,10/19/16,3:30 PM,415 Beattie St,Sterling,CO,80751,Logan,0,0,0,0,-1,Questions,Ran Away,,578888,578889,,,,,Unknown,Unknown,,,,,Female,Female,,,,,9,9,,,,,Male,,,25-35,,,Unknown,,,,White
1280085,Closed,Internet,10/14/16,12:00 AM,Trant Lake Dr & Laurel Cove Dr,Virginia Beach,VA,23454,Virginia Beach City,0,0,0,-1,-1,Waved,Ran Away,,578892,,,,,,Unknown,,,,,,Male,,,,,,Unknown,,,,,,Male,,,Unknown,,,White,,,Pickup Truck,White
1280096,Closed,Internet,10/25/16,12:00 AM,Jennifer Dr,Syracuse,NY,13212,Onondaga,0,0,0,0,-1,Question,Unknown,,578908,,,,,,Unknown,,,,,,Female,,,,,,15,,,,,,Male,,,,,,White,,,,Black
1280097,Closed,Internet,10/06/16,12:00 AM,Unknown,Syracuse,NY,,Onondaga,0,0,0,0,-1,None,Unknown,,578909,,,,,,Unknown,,,,,,Unknown,,,,,,Unknown,,,,,,Male,,,,,,White,,,,Black
1280398,Closed,Internet,10/28/16,7:29 AM,Center Ave & Primrose St,Carlsbad,NM,88220,Eddy,0,0,0,0,-1,None,Other,The subject fled.,579305,579318,,,,,Unknown,Unknown,,,,,Unknown,Unknown,,,,,Unknown,Unknown,,,,,Male,,,,,,Hispanic,,,,White
1280409,Closed,Internet,10/25/16,6:30 PM,N 7th St & Park Ave,Seward,NE,68434,Seward,0,0,0,0,-1,None,Fought/Broke Free,Ran away,579320,,,,,,Unknown,,,,,,Male,,,,,,10,,,,,,Male,,,20-29,,,White,,,Pickup Truck,Red
1280421,Closed,Internet,10/28/16,12:00 AM,1300 McFerran St,Philadelphia,PA,19140,Philadelphia,0,0,0,0,-1,None,Adult/Child Intervened,Screamed,579334,,,,,,Unknown,,,,,,Male,,,,,,9,,,,,,Male,,,30-39,,,Black,,,,
1280427,Closed,Internet,10/27/16,3:30 PM,121 E North St,Algona,IA,50511,Humboldt,0,0,-1,0,0,,Ran Away,,579340,579341,579342,579343,,,Unknown,Unknown,Unknown,Unknown,,,Female,Female,Female,Female,,,7,7,7,7,,,Male,,,40-59,,,White,,,,Gray
1280503,Closed,Internet,10/29/16,6:00 PM,Unknown,Providence,UT,,Cache,0,0,0,0,-1,Question,Adult/Child Intervened,,579425,,,,,,Unknown,,,,,,Female,,,,,,8,,,,,,Male,,,Unknown,,,White,,,"Sedan, 4 door",White
1280505,Closed,Internet,10/27/16,12:00 AM,Shamrock Ln & St. Williams Ln,St. Ann,MO,63074,St. Louis,0,-1,0,0,0,,Ignored/Refused,Ran away,579428,,,,,,Unknown,,,,,,Female,,,,,,13,,,,,,Male,,,15-25,,,Black,,,,Gray
1280508,Closed,Internet,10/31/16,4:53 PM,Hickey Blvd & Firecrest Ave,Pacifica,CA,94044,San Mateo,0,0,0,0,-1,None,Fought/Broke Free,Ran away,579431,,,,,,Unknown,,,,,,Female,,,,,,Unknown,,,,,,Male,,,,,,Unknown,,,"Sedan, 4 door",Black
1280512,Closed,Internet,10/27/16,3:45 PM,Unknown,Concord,MA,01742,Middlesex,0,-1,0,0,-1,Called out,Ignored/Refused,,579435,,,,,,Unknown,,,,,,Male,,,,,,Unknown,,,,,,Male,,,35-40,,,Unknown,,,,White
1280522,Closed,Internet,10/27/16,5:30 PM,Penton St & Amboy Rd,Staten Island,NY,10309,New York,0,0,0,0,-1,Question,Adult/Child Intervened,,579447,,,,,,Unknown,,,,,,Female,,,,,,8,,,,,,Male,,,,,,Unknown,,,,
1280531,Closed,Internet,10/27/16,7:45 AM,6400 Mangrove Dr,Wesley Chapel,FL,33544,Pasco,0,-1,0,0,0,,Ran Away,,579456,,,,,,Unknown,,,,,,Male,,,,,,11,,,,,,Male,,,20-30,,,Unknown,,,,
1280611,Closed,Internet,10/28/16,12:00 AM,W Arkansas Ln & W Green Oaks Blvd,Arlington,TX,76013,Tarrant,0,0,0,0,-1,None,Fought/Broke Free,Ran away,579570,,,,,,Unknown,,,,,,Female,,,,,,11,,,,,,Male,,,50-59,,,Unknown,,,,
1280619,Closed,Internet,10/28/16,12:00 AM,1600 W Randol Mill Rd,Arlington,TX,76012,Tarrant,0,0,0,0,-1,Comments,Released,,579573,,,,,,Unknown,,,,,,Male,,,,,,6,,,,,,Male,,,Unknown,,,Unknown,,,,White
1280708,Closed,Internet,10/27/16,12:00 AM,W Overland Rd & Shoshone St,Boise,ID,83705,Ada,0,0,0,0,-1,None,Ignored/Refused,,579691,,,,,,Unknown,,,,,,Female,,,,,,Unknown,,,,,,Male,,,,,,White,,,,Silver
1280711,Closed,Internet,11/01/16,12:00 AM,Beach Blvd,St. Augustine,FL,32080,St. Johns,0,0,0,0,-1,None,Adult/Child Intervened,,579692,,,,,,Unknown,,,,,,Unknown,,,,,,Unknown,,,,,,Female,,,,,,Unknown,,,,
1280715,Closed,Internet,11/01/16,6:40 AM,4300 Chesdin Blvd,Sutherland,VA,23885,Dinwiddie,0,0,0,-1,0,,Ignored/Refused,Ran away,579697,,,,,,Unknown,,,,,,Male,,,,,,Unknown,,,,,,Male,,,50-60,,,White,,,Sport Utility,Gray
1280728,Closed,Internet,10/31/16,4:22 PM,E 3rd St & N Burlington Ave,York,NE,68467,York,0,0,0,0,-1,Conversation,Ignored/Refused,,579716,,,,,,Unknown,,,,,,Unknown,,,,,,Unknown,,,,,,Male,,,20-25,,,White,,,Pickup Truck,Red
1280733,Closed,Internet,10/22/16,12:00 AM,N Nebraska Ave,York,NE,68467,York,0,0,0,-1,0,,Ignored/Refused,,579722,579724,,,,,Unknown,Unknown,,,,,Unknown,Unknown,,,,,Unknown,Unknown,,,,,Male,,,20-29,,,White,,,,Red
1280825,Closed,Internet,11/03/16,7:00 AM,Unknown,Algona,IA,,Humboldt,0,0,-1,0,0,,Ignored/Refused,Fought/Broke free,579847,,,,,,Unknown,,,,,,Male,,,,,,Unknown,,,,,,Unknown,,,Unknown,,,Unknown,,,,Silver
1280827,Closed,Internet,10/27/16,4:35 PM,Sumner Ave & N 9th St,Humboldt,IA,50548,Humboldt,0,0,0,0,-1,None,Fought/Broke Free,,579849,,,,,,Unknown,,,,,,Female,,,,,,Unknown,,,,,,Male,,,50-59,,,Unknown,,,,White
1280836,Closed,Internet,11/03/16,3:47 PM,Tracy Ln & Pea Ridge Rd,Clarksville,TN,37040,Montgomery,0,0,0,0,-1,None,Adult/Child Intervened,,579860,,,,,,Unknown,,,,,,Unknown,,,,,,3,,,,,,Male,,,Unknown,,,Unknown,,,,Blue
1281004,Closed,Internet,11/05/16,3:25 PM,Forest Ave & Carolyn Ave,Bellevue,PA,15202,Allegheny,0,0,0,0,-1,None,Ran Away,,580067,580068,,,,,Unknown,Unknown,,,,,Male,Male,,,,,10,10,,,,,Male,,,40-55,,,Unknown,,,,
1281008,Closed,Internet,10/27/16,12:00 AM,2690 NW 42nd Ave,Okeechobee,FL,34972,Okeechobee,0,0,0,-1,0,,Ignored/Refused,,580072,,,,,,Unknown,,,,,,Male,,,,,,Unknown,,,,,,Male,,,40-45,,,White,,,"Sedan, 4 door",White
1281046,Closed,Internet,10/21/16,5:20 PM,Broad Branch Rd,Washington,DC,20015,DC,0,0,0,0,-1,None,Unknown,,580115,580117,580118,,,,Unknown,Unknown,Unknown,,,,Female,Female,Female,,,,Unknown,Unknown,Unknown,,,,Male,,,Unknown,,,Unknown,,,,
1281129,Closed,Internet,11/06/16,3:36 PM,Valley St & Utica Ave,Jackson,MS,39203,Hinds,0,0,0,0,-1,None,Other,The suspect drove away.,580220,,,,,,Unknown,,,,,,Unknown,,,,,,Unknown,,,,,,Male,,,,,,White,,,,White
1281153,Closed,Internet,11/07/16,7:35 AM,Park Ave,Scotch Plains,NJ,07076,Union,0,0,0,0,-1,Unknown,Ignored/Refused,,580250,,,,,,Unknown,,,,,,Female,,,,,,12,,,,,,Male,,,50-69,,,Unknown,,,,Brown
1281158,Closed,Internet,11/04/16,12:00 AM,Water Oak Ln,Austin,TX,78729,Williamson,0,0,0,0,-1,Called over,Ran Away,,580255,,,,,,Unknown,,,,,,Female,,,,,,Unknown,,,,,,Male,,,,,,Black,,,,
1281162,Closed,Internet,10/18/16,6:00 PM,142 SE 44th St,Oklahoma City,OK,73129,Oklahoma,0,0,0,0,-1,Question,Adult/Child Intervened,,580259,580260,,,,,Unknown,Unknown,,,,,Female,Unknown,,,,,11,9,,,,,Male,,,,,,White,,,,
1281280,Closed,Internet,11/08/16,5:15 PM,4300 Lilac Ln,Madison,WI,53711,Dane,0,0,0,0,-1,Question,Ran Away,,580404,,,,,,Unknown,,,,,,Unknown,,,,,,Unknown,,,,,,Male,,,13-19,,,White,,,,Blue
1281309,Closed,Internet,11/08/16,12:00 AM,Knox McRae Dr & Best Ave,Titusville,FL,32780,Brevard,0,0,0,0,-1,Unknown,Ran Away,,580442,580443,,,,,Unknown,Unknown,,,,,Unknown,Unknown,,,,,8,9,,,,,Male,,,Unknown,,,Unknown,,,Van,
1281317,Closed,Internet,11/09/16,8:00 AM,Palm Dr,Fernandina Beach,FL,32034,Nassau,0,0,0,0,-1,None,Ran Away,,580452,,,,,,Unknown,,,,,,Male,,,,,,Unknown,,,,,,Male,,,20-29,,,White,,,"Sedan, 4 door",Gray
1281326,Closed,Internet,10/17/16,12:00 AM,S 11th Ave & W Buckeye Rd,Phoenix,AZ,85007,Maricopa,0,0,0,0,-1,Waved,Other,The suspect fled.,580461,,,,,,Unknown,,,,,,Female,,,,,,Unknown,,,,,,Male,,,,,,Black,,,,
1281329,Closed,Internet,10/31/16,6:30 PM,Riverside Ave,Park Rapids,MN,56470,Hubbard,0,0,0,0,-1,None,Ran Away,,580470,580472,,,,,Unknown,Unknown,,,,,Female,Female,,,,,11,11,,,,,Male,,,50-55,,,Unknown,,,,
1281337,Closed,Internet,10/14/16,7:10 AM,515 Vargas Rd,Austin,TX,78741,Travis,0,0,0,0,-1,None,Other,The subject walked away.,580480,,,,,,Unknown,,,,,,Female,,,,,,10,,,,,,Male,,,,,,White,,,,
1281366,Closed,Internet,10/13/16,12:00 AM,Bates Ave,Eustis,FL,32726,Lake,0,0,0,0,-1,None,Adult/Child Intervened,,580528,,,,,,Unknown,,,,,,Unknown,,,,,,Unknown,,,,,,Male,,,,,,Black,,,,
1281738,Closed,Internet,11/14/16,1:32 PM,625 Pacific St,Monterey,CA,93940,Monterey,0,0,0,0,-1,Unknown,Ran Away,,581017,581018,,,,,Unknown,Unknown,,,,,Unknown,Unknown,,,,,6,8,,,,,Male,,,Unknown,,,Hispanic,,,Coupe,White
1281742,Closed,Internet,11/14/16,3:30 PM,300 N Spruce Ave,Bensenville,IL,60106,DuPage,0,0,0,0,-1,Unknown,Unknown,,581024,,,,,,Unknown,,,,,,Male,,,,,,9,,,,,,Male,,,50-59,,,White,,,Van,White
1281744,Closed,Internet,11/09/16,12:00 AM,1900 E Blvd,Charlotte,NC,28203,Mecklenburg,0,0,0,0,-1,None,Adult/Child Intervened,,581025,,,,,,Unknown,,,,,,Unknown,,,,,,Unknown,,,,,,Male,Female,,Unknown,13-17,,Unknown,Unknown,,Van,Blue
1281769,Closed,Internet,11/10/16,7:36 AM,Carlton St & Gollihar Rd,Corpus Christi,TX,78415,Nueces,0,0,0,0,-1,Conversation,Other,The subject drove away.,581053,,,,,,Unknown,,,,,,Female,,,,,,Unknown,,,,,,Male,,,30-40,,,Black,,,"Sedan, 2 door",Gray
1281848,Closed,Internet,11/14/16,12:00 AM,129 N 28th St E,Superior,WI,54880,Douglas,0,0,0,0,-1,None,Ran Away,,581147,,,,,,Unknown,,,,,,Female,,,,,,9,,,,,,Male,,,Unknown,,,Unknown,,,,
1281849,Closed,Internet,11/14/16,3:15 PM,4650 S Kamehameha Ave,Kahului,HI,96732,Maui,0,0,0,0,-1,Parens Sent,Ignored/Refused,,581148,581149,,,,,Unknown,Unknown,,,,,Unknown,Unknown,,,,,Unknown,Unknown,,,,,Male,,,Unknown,,,Unknown,,,Sport Utility,Gold
1281853,Closed,Internet,11/16/16,4:05 PM,1300 13th St,Onawa,IA,51040,Monona,0,0,-1,0,0,,Ignored/Refused,Adult/Child intervened,581153,,,,,,Unknown,,,,,,Female,,,,,,6,,,,,,Male,,,,,,White,,,,
1281940,Closed,Internet,11/10/16,12:00 AM,Puritan Rd & Cranberry Rd,Buzzards Bay,MA,02532,Barnstable,0,0,0,0,-1,None,Adult/Child Intervened,,581263,,,,,,Unknown,,,,,,Female,,,,,,14,,,,,,Male,,,,,,Unknown,,,,
1281947,Closed,Internet,11/15/16,7:02 PM,Concord St,Pleasanton,CA,94566,Alameda,0,0,0,0,-1,Parents Sent,Ran Away,,581271,,,,,,Unknown,,,,,,Male,,,,,,11,,,,,,Male,,,50-55,,,White,,,Van,Dark
1281977,Closed,Internet,11/16/16,6:00 PM,Davidson Mill Rd,South Brunswick,NJ,08831,Middlesex,0,0,0,0,-1,Conversation,Adult/Child Intervened,,581314,,,,,,Unknown,,,,,,Male,,,,,,Unknown,,,,,,Male,,,,,,White,,,,
1282112,Closed,Internet,11/03/16,3:00 PM,6100 Chatham Glenn Way N,Harrisburg,PA,17111,Dauphin,0,0,0,0,-1,Questions,Adult/Child Intervened,,581497,,,,,,Unknown,,,,,,Female,,,,,,11,,,,,,Male,,,,,,Black,,,,
1282139,Closed,Internet,11/06/16,6:00 PM,400 Brandywine Blvd,Edgemoor,DE,19809,New Castle,0,0,0,0,-1,None,Ran Away,,581529,,,,,,Unknown,,,,,,Unknown,,,,,,Unknown,,,,,,Male,,,60-70,,,White,,,,
1282142,Closed,Internet,11/07/16,12:00 AM,Brandywine Blvd,Edgemoor,DE,19809,New Castle,-1,0,0,0,-1,Assistance/Help,Ran Away,,581533,,,,,,Unknown,,,,,,Female,,,,,,Unknown,,,,,,Male,,,Unknown,,,White,,,,
1282145,Closed,Internet,11/17/16,12:00 AM,150 E Center,Spring City,UT,84662,Sanpete,0,0,0,0,-1,None,Ran Away,,581536,581541,581542,,,,Unknown,Unknown,Unknown,,,,Female,Female,Female,,,,Unknown,Unknown,Unknown,,,,Male,,,Unknown,,,Unknown,,,Sport Utility,Red
1282148,Closed,Internet,11/17/16,12:00 AM,Unknown,Spring City,UT,84662,Sanpete,0,0,0,0,-1,None,Adult/Child Intervened,,581543,,,,,,Unknown,,,,,,Female,,,,,,2,,,,,,Male,,,Unknown,,,Unknown,,,Sport Utility,Red
1282232,Closed,Internet,11/06/16,8:05 AM,N Whipple St & W Arthur Ave,Chicago,IL,60645,Cook,0,0,0,0,-1,Unknown,Ran Away,,581644,,,,,,Unknown,,,,,,Male,,,,,,7,,,,,,Male,,,Unknown,,,Unknown,,,Sport Utility,Red
1282235,Closed,Internet,11/17/16,8:00 AM,7500 W Everell Ave,Chicago,IL,60631,Cook,0,0,0,0,-1,None,Ignored/Refused,,581646,,,,,,Unknown,,,,,,Female,,,,,,16,,,,,,Male,,,35-45,,,White,,,Sport Utility,Gold
1282239,Closed,Internet,10/19/16,7:55 AM,N Cicero Ave,Chicago,IL,60638,Cook,0,0,0,0,-1,None,Ran Away,,581650,,,,,,Unknown,,,,,,Female,,,,,,9,,,,,,Male,,,30-40,,,Black,,,"Sedan, 4 door",White
1282246,Closed,Internet,11/03/16,12:00 AM,E 12th St & N McKaig Ave,York,NE,68467,York,0,0,0,0,-1,None,Other,The subject drove away.,581658,,,,,,Unknown,,,,,,Female,,,,,,Unknown,,,,,,Male,,,Unknown,,,White,,,Pickup Truck,Red
1282251,Closed,Internet,11/17/16,7:00 PM,6100 Arlington Blvd,Falls Church,VA,22044,Fairfax,0,0,0,0,-1,Conversation,Ran Away,,581663,581670,,,,,Unknown,Unknown,,,,,Male,Male,,,,,8,6,,,,,Male,,,50-60,,,White,,,,
1282258,Closed,Internet,11/20/16,12:00 AM,1015 Joyce Ln,Nashville,TN,37216,Davidson,0,0,0,0,-1,None,Unknown,,581673,,,,,,Unknown,,,,,,Unknown,,,,,,Unknown,,,,,,Male,,,,,,Black,,,,
1282259,Closed,Internet,11/18/16,12:00 AM,845 Florin Rd,Sacramento,CA,95831,Sacramento,0,0,0,0,-1,None,Unknown,,581674,,,,,,Unknown,,,,,,Unknown,,,,,,Unknown,,,,,,Male,,,,,,White,,,,
1282345,Closed,Internet,11/11/16,12:00 AM,7200 E Quincy Pl,Broken Arrow,OK,74014,Wagoner,0,0,0,0,-1,Conversation,Adult/Child Intervened,,581799,,,,,,Unknown,,,,,,Unknown,,,,,,Unknown,,,,,,Male,,,Unknown,,,Unknown,,,,
1282350,Closed,Internet,11/21/16,4:25 PM,Forest Rd,Fanwood,NJ,07023,Union,0,0,0,0,-1,Conversation,Ran Away,,581805,,,,,,Unknown,,,,,,Unknown,,,,,,Unknown,,,,,,Male,Male,,Unknown,30-39,,White,Black,,,
1282351,Closed,Internet,11/09/16,12:00 AM,600 S Carlin Springs Rd,Arlington,VA,22204,Arlington,0,0,0,0,-1,None,Other,The subjects fled.,581807,,,,,,Unknown,,,,,,Unknown,,,,,,Unknown,,,,,,Male,,,30-39,,,Hispanic,,,,
1282657,Closed,Internet,11/28/16,6:45 AM,25000 Cubberness St,St. Clair Shores,MI,48080,Macomb,0,0,0,0,-1,Directions,Fought/Broke Free,,582256,,,,,,Unknown,,,,,,Female,,,,,,16,,,,,,Male,,,20-29,,,Black,,,Pickup Truck,
1282664,Closed,Internet,11/22/16,1:31 PM,Pinson St,Newnan,GA,30263,Coweta,0,0,0,0,-1,Questions; Toy,Adult/Child Intervened,Ignored/Refused,582265,582267,,,,,Black,Black,,,,,Female,Male,,,,,1,3,,,,,Male,,,25-26,,,White,,,"Sedan, 4 door",Black
1282668,Closed,Internet,11/22/16,3:00 PM,Curie Rd,Cornwall-On-Hudson,NY,12520,Orange,0,0,0,0,-1,None,Ignored/Refused,,582271,,,,,,Unknown,,,,,,Female,,,,,,13,,,,,,Male,Female,,60-69,60-69,,Unknown,Unknown,,,
1282671,Closed,Internet,11/27/16,7:00 AM,Unknown,Kiefer,OK,,Creek,0,0,0,0,-1,None,Adult/Child Intervened,,582275,,,,,,Unknown,,,,,,Unknown,,,,,,1,,,,,,Male,,,,,,Unknown,,,,
1282685,Closed,Internet,11/21/16,6:00 PM,4000 W Wabansia Ave,Chicago,IL,60639,Cook,0,0,0,0,-1,Waved/Gesture,Ran Away,,582290,582293,,,,,Unknown,Unknown,,,,,Female,Female,,,,,10,14,,,,,Male,,,20-40,,,Unknown,,,"Sedan, 4 door",
1282689,Closed,Internet,11/26/16,12:00 AM,Green St & Baldwin St,Leicester,MA,01524,Worcester,0,0,0,0,-1,Video Games; Waved,Ignored/Refused,,582296,582301,,,,,Unknown,Unknown,,,,,Male,Male,,,,,Unknown,Unknown,,,,,Male,,,20-29,,,Unknown,,,"Sedan, 4 door",Burgundy
1282694,Closed,Internet,11/26/16,4:30 PM,200 E Willow Dr,Spencer,WI,54479,Marathon,0,0,0,0,-1,None,None,,582306,582308,,,,,Unknown,Unknown,,,,,Male,Unknown,,,,,9,Unknown,,,,,Male,,,Unknown,,,White,,,,
1282698,Closed,Internet,11/28/16,4:00 PM,Saunders Ave,San Anselmo,CA,94960,Marin,0,0,0,0,-1,Directions,Ran Away,,582313,,,,,,Unknown,,,,,,Female,,,,,,13,,,,,,Male,,,Unknown,,,Unknown,,,,White
1282784,Closed,Internet,11/28/16,5:40 PM,Co Rd 121 & FM Rd 429,Kaufman,TX,75142,Kaufman,-1,0,0,0,0,,Fought/Broke Free,Ran away,582417,,,,,,Unknown,,,,,,Male,,,,,,Unknown,,,,,,Male,,,Unknown,,,White,,,,
1282789,Closed,Internet,11/28/16,12:00 AM,500 SE Sanchez Ave,Ocala,FL,34471,Marion,0,0,0,-1,-1,Questions,Ignored/Refused,,582426,,,,,,Unknown,,,,,,Female,,,,,,13,,,,,,Male,,,Unknown,,,Unknown,,,"Sedan, 4 door",Silver
1282990,Closed,Internet,11/26/16,6:20 AM,45000 Cambers Trail Terr,Sterling,VA,20164,Loudoun,0,0,0,0,-1,None,Adult/Child Intervened,,582692,,,,,,Unknown,,,,,,Female,,,,,,Unknown,,,,,,Male,,,,,,Hispanic,,,,
1283158,Closed,Internet,11/30/16,12:00 AM,820 Royal Heights Rd,Belleville,IL,62226,St. Clair,0,0,0,0,-1,Unknown,Ran Away,,582897,582901,582903,,,,Unknown,Unknown,Unknown,,,,Unknown,Unknown,Unknown,,,,Unknown,Unknown,Unknown,,,,Male,,,Unknown,,,White,,,,
1283170,Closed,Internet,11/21/16,4:30 PM,Westminster Dr & Reed St,Williamsport,PA,17701,Lycoming,0,0,0,0,-1,Conversation,Ignored/Refused,,582915,582917,,,,,Unknown,Unknown,,,,,Female,Female,,,,,16,16,,,,,Male,,,25-35,,,White,,,Pickup Truck,White
1283236,Closed,Internet,12/05/16,12:00 AM,Lucente Dr & Burpee Dr,Jacksonville,FL,32210,Duval,0,0,0,0,-1,None,Other,The subject ran away.,583028,,,,,,Unknown,,,,,,Female,,,,,,Unknown,,,,,,Male,,,25-35,,,Black,,,,
1283266,Closed,Internet,12/03/16,12:00 AM,21001 I-45,Spring,TX,77388,Harris,0,0,0,0,-1,None,Ran Away,,583063,,,,,,Unknown,,,,,,Female,,,,,,10,,,,,,Male,,,,,,Black,,,,
1283271,Closed,Internet,11/28/16,5:00 PM,4500 W 81st St,Chicago,IL,60652,Cook,0,0,0,0,-1,None,Unknown,,583069,,,,,,Unknown,,,,,,Female,,,,,,Unknown,,,,,,Male,Male,,Unknown,20-25,,Unknown,Black,,,Black
1283311,Closed,Internet,12/05/16,12:00 PM,Kings Rd Ext,Shelby,NC,28152,Cleveland,0,0,0,0,-1,None,Unknown,,583144,,,,,,Unknown,,,,,,Male,,,,,,11,,,,,,Male,,,30-39,,,White,,,,
1283548,Closed,Internet,12/06/16,4:30 PM,Southwood Dr & Sherfield Pl,Southfield,MI,48075,Oakland,0,0,0,0,-1,None,Ignored/Refused,Fought/Broke free,583410,,,,,,Unknown,,,,,,Male,,,,,,12,,,,,,Male,Male,,Unknown,40-49,,White,White,,Pickup Truck,Black
1283579,Closed,Internet,12/04/16,3:30 PM,1500 W Imperial Hwy,La Habra,CA,90631,Orange,0,0,0,0,-1,None,Adult/Child Intervened,,583441,,,,,,Unknown,,,,,,Female,,,,,,13,,,,,,Male,,,,,,,,,,
1283609,Closed,Internet,12/01/16,6:00 PM,Terrace St,Pittsburgh,PA,15213,Allegheny,0,0,0,0,-1,Impersonation of relative,Adult/Child Intervened,,583475,,,,,,Unknown,,,,,,Male,,,,,,8,,,,,,Male,,,26,,,Black,,,,Burgundy
1283614,Closed,Internet,11/30/16,2:45 PM,2000 Oakland Dr,Kalamazoo,MI,49008,Kalamazoo,0,0,0,-1,0,,Ignored/Refused,Ran away,583484,,,,,,Unknown,,,,,,Female,,,,,,12,,,,,,Male,,,Unknown,,,Unknown,,,Pickup Truck,Red
1283623,Closed,Internet,12/07/16,6:40 AM,Unknown,Kalamazoo,MI,,Kalamazoo,0,0,0,-1,0,,Ran Away,,583492,,,,,,Unknown,,,,,,Male,,,,,,Unknown,,,,,,Male,,,50,,,Unknown,,,Pickup Truck,Red
1283628,Closed,Internet,12/06/16,12:00 AM,W 11th St & S Main St,Joplin,MO,64836,Jasper,0,-1,0,0,0,,Adult/Child Intervened,,583498,,,,,,Unknown,,,,,,Male,,,,,,Unknown,,,,,,Unknown,,,Unknown,,,Unknown,,,,
1283693,Closed,Internet,12/06/16,3:00 PM,Unknown,Belvedere,SC,,Aiken,0,0,0,0,-1,Help/Assistance,Adult/Child Intervened,,583593,,,,,,Unknown,,,,,,Unknown,,,,,,Unknown,,,,,,Male,,,,,,White,,,,
1284013,Closed,Internet,12/12/16,12:00 AM,Pinebrook Blvd,Bend,OR,97702,Deschutes,0,0,0,0,-1,Conversation,Adult/Child Intervened,,584032,,,,,,Unknown,,,,,,Male,,,,,,Unknown,,,,,,Male,,,,,,White,,,,
1284015,Closed,Internet,12/12/16,12:00 AM,Water Oaks Rd,Charlotte,NC,28211,Mecklenburg,0,0,0,0,-1,Questions,Ran Away,,584035,,,,,,Unknown,,,,,,Female,,,,,,Unknown,,,,,,Male,,,Unknown,,,Unknown,,,,Gray
1284016,Closed,Internet,12/10/16,10:00 AM,73367 Raging Ridge Rd,Harrisburg,NC,28075,Cabarrus,0,0,0,0,-1,Unknown,Unknown,,584038,,,,,,Unknown,,,,,,Unknown,,,,,,Unknown,,,,,,Male,,,45-55,,,White,,,"Sedan, 4 door",White
1284022,Closed,Internet,12/01/16,12:00 AM,W Hancock Ave & N Hull St,Athens,GA,30601,Clarke,0,0,0,0,-1,None,Adult/Child Intervened,,584045,584815,,,,,Unknown,Unknown,,,,,Female,Unknown,,,,,5,Unknown,,,,,Male,,,40-59,,,White,,,,
1284116,Closed,Internet,12/10/16,12:00 AM,1400 Elizabeth Ave,Wichita Falls,TX,76301,Wichita,0,0,0,0,-1,None,Adult/Child Intervened,,584180,584182,,,,,Unknown,Unknown,,,,,Female,Male,,,,,7,11,,,,,Male,,,,,,Hispanic,,,,
1284183,Closed,Internet,12/11/16,12:00 AM,Glen Hollow Dr,Jacksonville,FL,32226,Duval,0,0,0,-1,0,,Ignored/Refused,Ran away,584275,,,,,,Unknown,,,,,,Female,,,,,,12,,,,,,Male,,,Unknown,,,Unknown,,,Truck,Silver
1284197,Closed,Internet,12/05/16,4:00 PM,Cowels Ave & Intervale Pl,Rye,NY,10580,Westchester,0,0,0,0,-1,Directions,Ran Away,,584296,584299,,,,,Unknown,Unknown,,,,,Female,Female,,,,,13,13,,,,,Male,,,25-29,,,White,,,,White
1284201,Closed,Internet,12/12/16,4:45 PM,Roosevelt Ave & Wainwright St,Rye,NY,10580,Westchester,0,0,0,0,-1,Directions,Other,The children backed away from the vehicle.,584303,584304,,,,,Unknown,Unknown,,,,,Female,Female,,,,,13,13,,,,,Male,,,Unknown,,,White,,,"Sedan, 4 door",White
